2019-03-05 12:42:27,Bhandari Nationalist will vote BJP and traitors will vote Congress,Delhi,0
2019-03-05 12:42:27,Modi is not india modi is not army they are independent with each other Mindless person whytheyhatemodi BharatBandh,Delhi,-0.108333333333333
2019-03-05 12:42:27,RT PM Modi and Amit Shah are obsessed with partisan propaganda Need a reminder that the Indian Army Airforce and Navy an,Delhi,-0.3
2019-03-05 12:42:27,RT And then King Kong amp his Gestapo came for me ReclaimIndia from growing fascism BJP ModiMadeDisaster ht,Delhi,0
2019-03-05 12:42:26,RT By using Airforce and positioning missiles Mr Modi has for sure brought attention of the International community to Kas,Amritsar,0.25
2019-03-05 12:42:26,RT Shatrughan is praising BJP Govt Fence Sitters are gravitating towards NDA Barkha Dutt is thrashing Kejriwal d,Delhi,0
2019-03-05 12:42:26,RT Congress We doubt BJP not forces We trust our forces Air Vice Marshall Kapoor We shot down F16 Sanjay Jha N,Kolkata,-0.155555555555556
2019-03-05 12:42:26,RT Fact Check Who Were Behind The Tweets Trending Against Modi Visit To South India On 1 March,Delhi,-0.4
2019-03-05 12:42:25,Shivsena will not switch to UPA but this alliance was not necessary with the foul mouth BJP would ha,Bhopal,0
2019-03-05 12:42:25,RT Congress We doubt BJP not forces We trust our forces Air Vice Marshall Kapoor We shot down F16 Sanjay Jha N,Mumbai,-0.155555555555556
2019-03-05 12:42:25,RT Congress transferred it s entire vote to kejriwal to stop modi wave in 2015 AAP knows it can t win without Congress sup,Delhi,0.4
2019-03-05 12:42:25,RT PakPremiPatrakaar MeraBoothSabseMazboot India won t stop at any cost we will fight win and grow as one Prime Min,Delhi,0.8
2019-03-05 12:42:24,RT Bhandari Opposition by its nonstop attacks on PM Modi even to extent of BJP but not Modi Effectively made 2019 about PM Modi c,Delhi,0.6
2019-03-05 12:42:24,RT Senior congress leader Arvind Kejriwal s full time job was abusing congress leaders 24 7 to get in to power Now he expects u,Ahmedabad,0.35
2019-03-05 12:42:24,RT Congress We doubt BJP not forces We trust our forces Air Vice Marshall Kapoor We shot down F16 Sanjay Jha N,Delhi,-0.155555555555556
2019-03-05 12:42:23,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Ahmedabad,0.2
2019-03-05 12:42:23,RT Aphrodite This 14 Yr Old Champ is Dyslexic Her Mom Has a Message for Modi,Haridwar,0.1
2019-03-05 12:42:22,Then it s small party in TN when comparing VCK 2Comunist even BJP amp PMK and other parties got more s,Chennai,0.041666666666667
2019-03-05 12:42:22,RT And then King Kong amp his Gestapo came for me ReclaimIndia from growing fascism BJP ModiMadeDisaster ht,Delhi,0
2019-03-05 12:42:21,RT So 2019 is now categorised 2019 is now bigger than ever 2019 will write a fresh Chapter in History of India 2019 is,Kanpur,0.15
2019-03-05 12:42:20,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Patna,0.2
2019-03-05 12:42:19,RT Now Shiv Sena questions BJP over IAF airstrikes,Mumbai,0
2019-03-05 12:42:19,RT My life was a fatal accident Wrote RohitVemula amp d Modi regime was concerned about finding his caste status than underst,Patna,0
2019-03-05 12:42:19,RT IndiaNewsManch MoS Rao Narbir Singh says no place is perfect but BJP govt has been delivering the best and continuously workin,Delhi,1
2019-03-05 12:42:19,RT VKSingh Can someone help me decipher what wants Until last week he was begging amp pleading with congress for an al,Patna,0.1
2019-03-05 12:42:18,RT Senior congress leader Arvind Kejriwal s full time job was abusing congress leaders 24 7 to get in to power Now he expects u,Delhi,0.35
2019-03-05 12:42:18,RT MeraBoothSabseMazboot PakPremiPatrakaar President Putin speaks to PM Modi via NaMo App http,Delhi,0
2019-03-05 12:42:18,RT pallavighosh Sources who always been against alliance did say the alliance only way to defeat Bjp oppo,Kolkata,0
2019-03-05 12:42:17,RT Excellent report by tracking down the 5 sanitation workers whose feet PM washed at Kumbh They wish they had b,Delhi,0.422222222222222
2019-03-05 12:42:16,Nothing is impossible if MODi Ji is there,Delhi,-0.666666666666667
2019-03-05 12:42:14,RT So 2019 is now categorised 2019 is now bigger than ever 2019 will write a fresh Chapter in History of India 2019 is,Kolkata,0.15
2019-03-05 12:42:13,RT The Supreme Court TDSAT amp the Telecom Commission have both questioned TRAI on it s bias towards Rjio when it comes to spectr,Delhi,0
2019-03-05 12:42:12,RT Modi is saying that Read the full tweet that I have quoted Why do you bhakts never read And what is this love of yo,Bangalore,0.425
2019-03-05 12:42:12,RT Congress s Belur Gopalakrishna Kill PM Modi if you have guts Opposition has officially lost it WhyTh,Bhopal,0
2019-03-05 12:42:11,RT Those who live by swords die by swords India will not forget the use or misuse of social media by BJP in 2014,Mumbai,0.084848484848485
2019-03-05 12:42:11,RT Modi government s decision to abolish 13 point roster amp approval of 10 quota to the EWS in the General category is not,Patna,0.05
2019-03-05 12:42:10,RT Senior congress leader Arvind Kejriwal s full time job was abusing congress leaders 24 7 to get in to power Now he expects u,Mumbai,0.35
2019-03-05 12:42:10,RT VKSingh Can someone help me decipher what wants Until last week he was begging amp pleading with congress for an al,Delhi,0.1
2019-03-05 12:42:10,RT Bhaiya aur Bhehno if you re not looking at the BJP website right now you re missing out,Delhi,0.042857142857143
2019-03-05 12:42:09,RT Why are people surprised over Modi cracking a joke when student told him about dyslexic people Did you forget Ghar main sha,Delhi,0.133333333333333
2019-03-05 12:42:08,RT I told you this Guys cannot be trusted BJP Should Fight alone and aim for the Max Shiv Sena is most unreliable ally and,Delhi,0.5
2019-03-05 12:42:08,RT Agar tum logo ka maksad sirf Modi Shah ko hara kar desh bachana hai to don t fight 2019 elections Don t divide,Delhi,0
2019-03-05 12:42:08,k70 sd,Kolkata,0
2019-03-05 12:42:08,RT The Election Commission led by CEC amp Nira Radia s best buddy Sunil Arora is ensuring that Modi can announce all manners of goo,Delhi,1
2019-03-05 12:42:07,RT thinker While has registered a case against after exposed how he played a manufactured audio ta,Delhi,0
2019-03-05 12:42:07,INDIAN VOTERS PLEASE KEEP EYE on Modi s Plans amp International Agencies R requested 2 monitor Indian Security Advi,Amritsar,0
2019-03-05 12:42:06,RT This is terrible Look at this child threatening PM Modi Pakistan spares not even children,Delhi,-1
2019-03-05 12:42:05,RT nabeel Meanwhile Somewhere in Modi s camp RT and spread across d border EverReadyPakistan PakistanNavy,Amritsar,0
2019-03-05 12:42:05,RT Why Do I Find So Many Similarities Between Modi amp AltafHussain 1 Both are violent 2 Both play the race card 3,Delhi,-0.15
2019-03-05 12:42:05,RT And then King Kong amp his Gestapo came for me ReclaimIndia from growing fascism BJP ModiMadeDisaster ht,Delhi,0
2019-03-05 12:42:04,RT Karnataka BJP posts the video on Twitter demands action,Delhi,0.1
2019-03-05 12:42:03,RT The Supreme Court TDSAT amp the Telecom Commission have both questioned TRAI on it s bias towards Rjio when it comes to spectr,Delhi,0
2019-03-05 12:42:03,RT Excellent report by tracking down the 5 sanitation workers whose feet PM washed at Kumbh They wish they had b,Bangalore,0.422222222222222
2019-03-05 12:42:02,When your channel asking to Mr Modi to apologize to Air force on its statement of if,Mumbai,0
2019-03-05 12:42:02,RT We had done multiple FIR against Sheila Dixit Now the BJP needs to tell what it did to those FIR s in last 8 months,Delhi,0
2019-03-05 12:42:02,Imran Khan is trying to show himself in good light Modiji will give a befitting reply to this by sacking people,Delhi,0.55
2019-03-05 12:42:02,RT Agar tum logo ka maksad sirf Modi Shah ko hara kar desh bachana hai to don t fight 2019 elections Don t divide,Delhi,0
2019-03-05 12:42:02,RT Bhandari Fact PM Modi did a brave new thing allowed Air Force to bomb target in Pakistan That was major policy change by PM,Delhi,0.332954545454545
2019-03-05 12:42:01,RT The progression Of Indian Intellectuals has been Hate for Modi Hate for Gujarat Hate for Hindus,Delhi,-0.8
2019-03-05 12:42:01,RT Modi a mistake go back Modi Posters hashtags go viral ahead of PM s Andhra visit On Sunday morning the hashtag GoBackMod,Amritsar,0
2019-03-05 12:42:00,india Seems u understood the connotation Mind enlightening the rest Is this supposed to be a,Delhi,0.3
2019-03-05 12:41:59,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Delhi,0.2
2019-03-05 12:41:59,RT ExposePakLovers There are only two people who are saying IAF did not enter Pak and they only fell trees one is Pakistan a,Bangalore,0
2019-03-05 12:41:58,RT China hikes defence budget by 7 5 to 177 61 billion This is thrice the budget the BJP govt has allocated to our defence,Bangalore,0
2019-03-05 12:41:58,RT How to get instant Fame And get easily noticed In Africa Do Humanitarian work In USA Work Hard amp Innovate In Eur,Jaipur,0.047222222222222
2019-03-05 12:41:58,RT Meanwhile in Maharashtra CPM has suspended their state secretary for praising PM Modi In his speech he had said he was gr,Mumbai,0
2019-03-05 12:41:56,RT Congress s Belur Gopalakrishna Kill PM Modi if you have guts Opposition has officially lost it WhyTh,Jaipur,0
2019-03-05 12:41:56,RT Wasn t this the position taken by Mian Nawaz Sharif too But we thought he was being traitor and Modi ka yar Good that at,Delhi,0.7
2019-03-05 12:41:56,RT The progression Of Indian Intellectuals has been Hate for Modi Hate for Gujarat Hate for Hindus,Delhi,-0.8
2019-03-05 12:41:55,RT Sanitation workers face social oppression and economic exploitation on a daily basis amp instead of listening to them amp,Mumbai,0.077777777777778
2019-03-05 12:41:55,RT How to get instant Fame And get easily noticed In Africa Do Humanitarian work In USA Work Hard amp Innovate In Eur,Delhi,0.047222222222222
2019-03-05 12:41:55,RT Meanwhile in Maharashtra CPM has suspended their state secretary for praising PM Modi In his speech he had said he was gr,Delhi,0
2019-03-05 12:41:55,RT Sirji India is united Bjp is not India however much Shah Modi amp the paid bhakts spin,Cochin,0.2
2019-03-05 12:41:55,RT GhulamMustafa Mad Modi your modern submarine was a sitting duck if we wanted Very Proud of Pak Navy detecting amp heading it off b,Amritsar,0.191666666666667
2019-03-05 12:41:55,RT Ufff bjp ur alliance partner becomes anti national by asking u question on airstrike R u still planning to g,Mumbai,0
2019-03-05 12:41:53,RT We defeated Sheila Dixit not BJP We put strong candidate against Rahul Gandhi not BJP Cong BJP collude in corruption,Delhi,0.433333333333333
2019-03-05 12:41:53,RT I attended the inaugural ceremony of Pradhan Mantri Shram Yogi Maan dhan in Mehsana centre where I watched the live telecast o,Amritsar,0.136363636363636
2019-03-05 12:41:52,RT com Karnataka In viral video Congress leader gives call for PM Narendra Modi s assassination,Haridwar,0
2019-03-05 12:41:51,RT PM Modi s Shram Yogi Maan dhan takes money from the poor The labour ministry has been directed to ensure labourers join the,Delhi,-0.4
2019-03-05 12:41:51,I think Pakistani media is making the BJP case even stronger for 2019 by putting in opposition party clips in their coverage,Mumbai,0
2019-03-05 12:41:51,RT One senior IAS officer told me that your BJP Minister Piyush Goyal is so rude to my batchmates When I asked what make,Bhopal,-0.3
2019-03-05 12:41:50,RT Who found out where the terror camps were located Army Int IB amp RAW not Modi Who demoIished these camps IAF not,Delhi,-0.230769230769231
2019-03-05 12:41:50,RT IndiaNewsManch MoS Rao Inderjit Singh says with developing India Haryana is growing fast at its best BJP govt has announced,Delhi,0.6
2019-03-05 12:41:50,RT Senior BJP leader and 3 time MP Anand Rattan Maurya from Chandauli Varanasi resigns from party Influential leader,Amritsar,0
2019-03-05 12:41:49,Very dangerously they are settling up a narrative that if you ask any questions to the government you are anti arm,Cochin,-0.78
2019-03-05 12:41:49,RT com Karnataka In viral video Congress leader gives call for PM Narendra Modi s assassination,Delhi,0
2019-03-05 12:41:49,RT My article in today s Indian Express,Chennai,0
2019-03-05 12:41:48,RT Mallu SM is suddenly flooded with Modi s dyslexia clip Many seculars are pledging no vote for Modi as if they voted him,Bangalore,0.25
2019-03-05 12:41:48,RT Bhaiya aur Bhehno if you re not looking at the BJP website right now you re missing out,Bangalore,0.042857142857143
2019-03-05 12:41:47,RT VKSingh Can someone help me decipher what wants Until last week he was begging amp pleading with congress for an al,Delhi,0.1
2019-03-05 12:41:47,CongressHelpingBJP Cong will proved biggest vote cutuwa party which will help bjp to win election In states like,Bhopal,0.8
2019-03-05 12:41:46,RT Fact Check Who Were Behind The Tweets Trending Against Modi Visit To South India On 1 March,Bangalore,-0.4
2019-03-05 12:41:46,RT Congress Has Secret Understanding With BJP People Will Defeat Both Kejriwal Floats New Conspiracy Theory,Delhi,-0.131818181818182
2019-03-05 12:41:46,been travelin so fast his feet ain t touchin the ground,Delhi,0.2
2019-03-05 12:41:46,RT Indian Submarine probably Kalvari class SSK detected amp thwarted by Pakistan airborne Maritime assets probably P3C Orion,Bangalore,0
2019-03-05 12:41:45,RT Fact Check Who Were Behind The Tweets Trending Against Modi Visit To South India On 1 March,Delhi,-0.4
2019-03-05 12:41:45,RT The leader who has never spent a day hungry due to poverty can pass a statement like poverty is a state of mind But p,Patna,-0.0375
2019-03-05 12:41:44,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Bangalore,0.2
2019-03-05 12:41:44,RT Like Narendra Modi s Amethi Ordinance Factory gimmick Jumlebaazi Dhokebaazi,Bangalore,0
2019-03-05 12:41:43,RT BJP is lucky to have a cool articulate and competent leader like you Congrats,Noida,0.394444444444444
2019-03-05 12:41:43,RT Senior congress leader Arvind Kejriwal s full time job was abusing congress leaders 24 7 to get in to power Now he expects u,Delhi,0.35
2019-03-05 12:41:42,RT in The Opposition is digging a grave so deep that it can stay inside it for 10 years easily,Delhi,0.216666666666667
2019-03-05 12:41:42,What u think it s like all country think the same Shame to you Mr ji all country,Surat,0
2019-03-05 12:41:42,RT Bhandari Opposition by its nonstop attacks on PM Modi even to extent of BJP but not Modi Effectively made 2019 about PM Modi c,Delhi,0.6
2019-03-05 12:41:41,RT Bhaiya aur Bhehno if you re not looking at the BJP website right now you re missing out,Surat,0.042857142857143
2019-03-05 12:41:41,Admk trapped by BJP for a long time first try to get some good seats and increase MP count or else Mod,Chennai,0.18
2019-03-05 12:41:41,RT Who found out where the terror camps were located Army Int IB amp RAW not Modi Who demoIished these camps IAF not,Surat,-0.230769230769231
2019-03-05 12:41:40,RT Five out of ten most polluted cities in the world are ruled by BJP I hope Kejriwal wont be grilled now,Delhi,0.25
2019-03-05 12:41:39,RT Verma BJP wants to win 2019 at every cost amp for that they have entered into alliance with Trying very hard to woo Apna Dal,Delhi,0.206944444444444
2019-03-05 12:41:39,RT bjp vijay sankalp Bike Rally,Delhi,0
2019-03-05 12:41:39,RT VKSingh Can someone help me decipher what wants Until last week he was begging amp pleading with congress for an al,Bangalore,0.1
2019-03-05 12:41:38,RT Congress We doubt BJP not forces We trust our forces Air Vice Marshall Kapoor We shot down F16 Sanjay Jha N,Cochin,-0.155555555555556
2019-03-05 12:41:38,RT Congress We doubt BJP not forces We trust our forces Air Vice Marshall Kapoor We shot down F16 Sanjay Jha N,Delhi,-0.155555555555556
2019-03-05 12:41:37,RT Who found out where the terror camps were located Army Int IB amp RAW not Modi Who demoIished these camps IAF not,Delhi,-0.230769230769231
2019-03-05 12:41:37,RT hsk Modi is ready to attack on Pakistan via sea IndianNavy knows how to run EverReadyPakistan PakistanNavy PakistanZi,Cochin,0.2
2019-03-05 12:41:36,RT BJP is a party of only the suited booted This is shameful How can you demolish structures without due permissions and no,Bangalore,-0.0625
2019-03-05 12:41:36,Now Modi will be accused of forcing Pakistan Minister s resignation since intolerance against HinduBashing reaches Pakistan,Delhi,0
2019-03-05 12:41:36,WhyTheyHateModi Because police in Modi governance itself has became thief,Haridwar,0
2019-03-05 12:41:36,RT WATCH Prime Minister Narendra Modi interacts with children in Gandhinagar Gujarat,Delhi,0
2019-03-05 12:41:35,RT VKSingh Can someone help me decipher what wants Until last week he was begging amp pleading with congress for an al,Kolkata,0.1
2019-03-05 12:41:35,RT Fact Check Who Were Behind The Tweets Trending Against Modi Visit To South India On 1 March,Haridwar,-0.4
2019-03-05 12:41:34,RT The most recent failure of Modi s hugplomacy USA terminates special trade relationship with India A two decade long partner,Delhi,0.098095238095238
2019-03-05 12:41:34,RT Strike happened in Pakistan but some in India were hit PM slams opposition,Mumbai,0
2019-03-05 12:41:34,RT It takes PM to make MadeInAmethi a reality Amethi manufactured Kalashnikov 203 rifles will power our securi,Delhi,0
2019-03-05 12:41:33,Rahul has not seen such an attack in his life So he wants to see the courage of our forces and the boldn,Cochin,0.1
2019-03-05 12:41:33,RT Meanwhile in Maharashtra CPM has suspended their state secretary for praising PM Modi In his speech he had said he was gr,Delhi,0
2019-03-05 12:41:33,RT PM Modi said Fifty five months Vs Fifty five years is the Token approach and total approach,Delhi,0
2019-03-05 12:41:32,RT Meanwhile in Maharashtra CPM has suspended their state secretary for praising PM Modi In his speech he had said he was gr,Delhi,0
2019-03-05 12:41:32,BJP star campaigners start campaining for Modiji victory in 2019,Bhopal,0
2019-03-05 12:41:31,Support me in and I ll give you money Maharashtra BJP chief to voters Now Indians decide who benefited from,Mumbai,0
2019-03-05 12:41:31,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Jaipur,0.2
2019-03-05 12:41:31,The rally will serve as a platform for NarendraModi and other leaders of NDA s constituents in TamilNadu to launc,Mumbai,-0.125
2019-03-05 12:41:30,RT I told you this Guys cannot be trusted BJP Should Fight alone and aim for the Max Shiv Sena is most unreliable ally and,Delhi,0.5
2019-03-05 12:41:30,RT Elections are to be held next month but EC has still not announced dates Meanwhile PM Modi is having his fill of poli,Surat,0
2019-03-05 12:41:30,RT The Supreme Court TDSAT amp the Telecom Commission have both questioned TRAI on it s bias towards Rjio when it comes to spectr,Delhi,0
2019-03-05 12:41:29,One Indian Army jawan tells me that Indian military has killed 33 333 Pak soldiers amp 11 111 terrorist during UPA s,Delhi,-0.15
2019-03-05 12:41:29,RT Senior congress leader Arvind Kejriwal s full time job was abusing congress leaders 24 7 to get in to power Now he expects u,Delhi,0.35
2019-03-05 12:41:29,RT Karnataka BJP accused Congress leader Belur Gopalakrishna of calling out for the assassination of PM Modi ITVideo More v,Delhi,0.5
2019-03-05 12:41:28,RT BJP asks for action against Congress leader who called for Prime Minister s assassination https,Kolkata,0.1
2019-03-05 12:41:28,RT Whole country wants to defeat Modi Which country are you talking about,Delhi,0.2
2019-03-05 12:41:28,Who will next PM Like for Rahul Gandhi Retweet for Modi,Delhi,0
2019-03-05 12:41:28,RT Bhandari Fact PM Modi did a brave new thing allowed Air Force to bomb target in Pakistan That was major policy change by PM,Delhi,0.332954545454545
2019-03-05 12:41:27,You ve gifted away 7 seats to Modi You can t have 2 targets Modi and Kejriwal You will not be able to hit both,Delhi,0.5
2019-03-05 12:41:26,RT Pakistan hate card is the agenda of BJP in this elections Non performance of NDA government is covered up by Pakistan hate,Delhi,-0.8
2019-03-05 12:41:26,RT This is terrible Look at this child threatening PM Modi Pakistan spares not even children,Delhi,-1
2019-03-05 12:41:25,RT The Supreme Court TDSAT amp the Telecom Commission have both questioned TRAI on it s bias towards Rjio when it comes to spectr,Delhi,0
2019-03-05 12:41:25,RT Excellent report by tracking down the 5 sanitation workers whose feet PM washed at Kumbh They wish they had b,Delhi,0.422222222222222
2019-03-05 12:41:25,RT Congress We doubt BJP not forces We trust our forces Air Vice Marshall Kapoor We shot down F16 Sanjay Jha N,Delhi,-0.155555555555556
2019-03-05 12:41:25,RT jaiveeer Modi ji s body fat percentage is very high,Delhi,0.208
2019-03-05 12:41:24,RT com Karnataka In viral video Congress leader gives call for PM Narendra Modi s assassination,Delhi,0
2019-03-05 12:41:24,Question to BJP doesn t become question to Army Rahul Kanwal s response to Minister is trending PiyushGoyal AirStrikes,Mumbai,0
2019-03-05 12:41:23,RT Pakistan Navy thru OP3 Orion has detected amp warned Indian submarine French made to get out of Pakistani territorial waters,Amritsar,0
2019-03-05 12:41:23,RT Our soldiers and the entire armed forces are working tirelessly to protect our country from terrorists and aggressors across,Haryana,0
2019-03-05 12:41:23,RT Banerji I believe that Modi had got a college education he would have had a more polished political persona like Gandhi s And if,Delhi,0.25
2019-03-05 12:41:22,RT No wonder Modi amp Nawaz got along so well with each other Both love squandering taxpayers money on self promotion,Haryana,0.1875
2019-03-05 12:41:22,RT Senior BJP leader and 3 time MP Anand Rattan Maurya from Chandauli Varanasi resigns from party Influential leader,Bangalore,0
2019-03-05 12:41:22,siddiqui You have 0 MLA and MP in Delhi and still talking in the air Combining forces with all re,Delhi,0
2019-03-05 12:41:22,RT Mahagathbandhan should dump Congress altogether Perhaps add AAP but really not a lot of point shuffling the country between B,Delhi,-0.1
2019-03-05 12:41:22,RT The Message is loud and clear People of Delhi will defeat both BJP amp Congress AAP Delhi,Bangalore,0.1
2019-03-05 12:41:21,RT Senior congress leader Arvind Kejriwal s full time job was abusing congress leaders 24 7 to get in to power Now he expects u,Bangalore,0.35
2019-03-05 12:41:21,RT BJP trying to replace military uniform emblem with party logo Derek O Brien,Bangalore,-0.1
2019-03-05 12:41:21,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Bangalore,0.2
2019-03-05 12:41:20,RT Karnataka MLA Umesh Jadhav resigns from Congess He is expected to join BJP in Modi s presence on 6 the march and is likely t,Delhi,-0.05
2019-03-05 12:41:20,RT Foreign secretary s statement on Balakot strike is govt s official stand Nirmala Sitharaman cc all ministers amp BJP part,Delhi,-0.125
2019-03-05 12:41:20,RT The most recent failure of Modi s hugplomacy USA terminates special trade relationship with India A two decade long partner,Delhi,0.098095238095238
2019-03-05 12:41:20,Using branded BJP baiters to portray Piyush Goyal as an arrogant man India Today hits a new low,Delhi,0.068181818181818
2019-03-05 12:41:19,Just to be politically correct at some time AAP and Congress together stepped on the same stage,Mumbai,0
2019-03-05 12:41:19,RT At a time when the whole country wants to defeat Modi Shah duo Cong is helping BJP by splitting anti BJP vote Rumour,Delhi,0.2
2019-03-05 12:41:19,RT When our PM mocked dyslexia only to attack this is what a parent of a dyslixic child has to say to modi And,Delhi,0
2019-03-05 12:41:18,RT Modi has failed we lost everything in the Valley say Kashmiri Pandits BJP promised return of Kashmiri Pandits with full,Bangalore,-0.075
2019-03-05 12:41:17,RT When Congress amp Opposition question IAF Air Strike Liberals Now Modi questioned Why are Congress amp its allies demor,Mumbai,0
2019-03-05 12:41:17,So seven seats to BJP but one thing how Amit shah will make sure tat congress will not join hands with AAP,Chennai,0.5
2019-03-05 12:41:17,RT Here is the glimpses of democracy in WB TMC goons attacked BJP worker Suman Roy Pramanik for trying to ta,Delhi,0
2019-03-05 12:41:17,RT PM Modi today said that he is Mazdoor No 1 Ambanis are impressed by this and have decided to give him a raise,Delhi,1
2019-03-05 12:41:17,RT WhyTheyhateModi Modi uses nationalism 4 politics Modi uses violence hate 4 politics Modi uses martyres blood 4 p,Chennai,-0.8
2019-03-05 12:41:17,RT Meanwhile in Maharashtra CPM has suspended their state secretary for praising PM Modi In his speech he had said he was gr,Mumbai,0
2019-03-05 12:41:17,BTW on what basis did BJP claim IAF killed 250 terrorists Please enlighten us It is n,Delhi,-0.2
2019-03-05 12:41:16,RT Agar tum logo ka maksad sirf Modi Shah ko hara kar desh bachana hai to don t fight 2019 elections Don t divide,Mumbai,0
2019-03-05 12:41:15,Imran Khan is setting precedents par excellence Did Mr Modi ever ask any of his ministers to resign for their com,Delhi,0
2019-03-05 12:41:15,From my little understanding of politics have realised in the last one week Imran Khan is the tallest leader of,Kolkata,-0.09375
2019-03-05 12:41:14,RT com Karnataka In viral video Congress leader gives call for PM Narendra Modi s assassination,Delhi,0
2019-03-05 12:41:14,RT Breaking news coming in Unconfirmed sources report multiple sightings of Indian nuclear submarines on the LOC At leas,Bangalore,0
2019-03-05 12:41:13,Incidentally this is exactly what Mr Modi challenged the Opposition about on his yesterday s speech You stole th,Delhi,0.25
2019-03-05 12:41:13,RT VKSingh Can someone help me decipher what wants Until last week he was begging amp pleading with congress for an al,Delhi,0.1
2019-03-05 12:41:12,RT GhulamMustafa Mad Modi your modern submarine was a sitting duck if we wanted Very Proud of Pak Navy detecting amp heading it off b,Delhi,0.191666666666667
2019-03-05 12:41:12,RT This is terrible Look at this child threatening PM Modi Pakistan spares not even children,Mumbai,-1
2019-03-05 12:41:12,RT Who found out where the terror camps were located Army Int IB amp RAW not Modi Who demoIished these camps IAF not,Delhi,-0.230769230769231
2019-03-05 12:41:12,RT This is terrible Look at this child threatening PM Modi Pakistan spares not even children,Mumbai,-1
2019-03-05 12:41:12,RT Agar tum logo ka maksad sirf Modi Shah ko hara kar desh bachana hai to don t fight 2019 elections Don t divide,Gurgaon,0
2019-03-05 12:41:11,RT NAN DINI THIS IS A ENLIGHTENED INDIA S BODY MIND amp SOUL MR THE MODI GOVT HAS SURPASSED BASNISHE,Bangalore,0
2019-03-05 12:41:11,Hate modi to get famous,Delhi,-0.15
2019-03-05 12:41:11,RT Indian Stock market on Fire They anticipating Return of PM Modi in 2019 My Equity portfolio is up by a whopping 6 to,Lucknow,0
2019-03-05 12:41:11,RT Modi acts like a psychopath instead of building vote bank upon economy Health education he earns votes on anti Pak an,Haryana,0
2019-03-05 12:41:10,RT How to get instant Fame And get easily noticed In Africa Do Humanitarian work In USA Work Hard amp Innovate In Eur,Delhi,0.047222222222222
2019-03-05 12:41:10,RT While Modi Hai to Mumkin Hai has the appropriate positive tone to be BJP s campaign slogan for me YehDarrAcchaHai will,Mumbai,0.363636363636364
2019-03-05 12:41:10,jaswal That I agree with you that India should be a sec,Amritsar,-0.1
2019-03-05 12:41:09,RT Someone in Indian strategic community shd really explain to Modi that with Pak s Nasr amp cruise missiles India s ColdSt,Lucknow,0.2
2019-03-05 12:41:08,RT This is what a Pakistani hardliner has to say about PM Modi,Mumbai,0
